title,company,rating,locations,min_exp,max_exp,min_ctc,max_ctc,skills,job_profile,job_profile_id,avg_ctc,avg_exp
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,13,18,800000.0,880000.0,"Software Engineering, .NET, Java, Coding, Workday, Javascript, HTML, ASP.NET, Workday HCM, C#, HCM, XML, Agile, Deployment, Framework, jQuery, Data Quality, Workflow, Fundamentals, Prism, Software Solutions, Workday Core HCM",Software Engineer,3,840000.0,15.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Digital Marketing, Software Engineering, Java, Coding, C++, Javascript, C, SPI, Troubleshooting, Technical Skills, Debugging, Code Review, I2C, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Engineering, Java, Coding, Javascript, HTML, Cloud, Docker, Agile, Continuous Integration, Spring, Deployment, Technical Skills, Orchestration, Framework, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"DevOps, Writing, Engineering, Architecture, Machine Learning, Cloud, Automation, Selenium, ML, Deep Learning, Communication Skills, Agile, Image Processing, Opencv, Orchestration, Pytorch, JSON, Fundamentals, Verbal Communication, Parquet",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Navi Mumbai,3,8,800000.0,880000.0,"Software Engineering, Coding, SAP ABAP, Backend, SAP HANA, Problem Solving, Agile, Troubleshooting, Framework, Debugging, Software Design, Agile Methodology, Software Solutions, SAP ABAP Development",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Mumbai,7,12,800000.0,880000.0,"SAP, Software Engineering, Architecture, Coding, Environment, Automation, SAP Basis Administration, Agile, Troubleshooting, Deployment, Infrastructure Management, System Architecture, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"CS, Software Engineering, DevOps, Python, .NET, SQL, Java, Spring Boot, CD, C#, Full Stack, Postgresql, Continuous Integration, TypeScript, Fullstack Development, Bash, Fundamentals, JUnit",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,2,5,800000.0,880000.0,"SAP, DevOps, Logistics, SQL, Oracle, Cloud, ERP, Communication Skills, XML, Agile, Fleet Management, Oracle ERP, Integration, Stakeholder Management, JSON, Rest, Upstream, Mule ESB, Waterfall, SOAP",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,12,17,800000.0,880000.0,"Software Engineering, SAP MM, Management, Coding, Software Development, Material Management, Agile, Troubleshooting, Process, Materials, Framework, Software Solutions, Software Quality",Software Engineer,3,840000.0,14.5
Full Stack Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,2,5,700000.0,810000.0,"Digital Marketing, Python, AWS, .NET, Java, Backend, C++, Angular, Javascript, Linux, Rust, HTML, Programming, MySQL, CSS, MongoDB, C, Full Stack, Data Structures, Angularjs, Spring, Algorithms, jQuery, Zephyr, RTOS, Freertos",Full Stack Engineer,50299,755000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,12,17,800000.0,880000.0,"Software Engineering, Coding, SAP ABAP, Javascript, HTML, CSS, Software Development, SAP HANA, Agile, Technical Skills, Framework, jQuery, Agile Methodology, Software Solutions, SAP ABAP Development",Software Engineer,3,840000.0,14.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,7,12,800000.0,880000.0,"SAP, Software Engineering, Software, Architecture, Coding, Design, Problem Solving, Agile, Continuous Integration, Software Project, Deployment, Technical Skills, Framework, Agile Methodology, Software Solutions, Agile Software Development",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,12,17,800000.0,880000.0,"Software Engineering, Security, .NET, Java, HTML, ASP.NET, Workday HCM, CSS, C#, Application Development, HCM, Spring, Troubleshooting, Technical Skills, jQuery, Hibernate, Configuration, Reporting Tools",Software Engineer,3,840000.0,14.5
AI / ML Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,1739999.0,1930000.0,"Atlassian, Artificial Intelligence, Calling, Design, Javascript, Refinery, ML, Deep Learning, Chatbot, Communication Skills, Image Processing, API Integration, Vertex, Protocols, Budgeting, API Gateway",Ai Ml Engineer,71603921,1834999.5,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,3,8,800000.0,880000.0,"Software Engineering, Coding, SAP ABAP, Javascript, SAP HANA, Communication Skills, Agile, Continuous Integration, Technical Skills, Framework, Agile Methodology, Software Solutions, SAP ABAP Development",Software Engineer,3,840000.0,5.5
Full Stack Engineer,Accenture Solutions Pvt Ltd,3.7,Mumbai,7,12,700000.0,810000.0,"Python, SQL, Java, Web Development, Coding, Backend, C++, Angular, Javascript, Linux, HTML, Jenkins, MySQL, CSS, C, Full Stack, Postgresql, Spring, Elastic Search, Bootstrap, SSL, jQuery, NoSQL, Fullstack Development, Front, JPA",Full Stack Engineer,50299,755000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,8,13,800000.0,880000.0,"Virtual Assistant, .NET, Architecture, Mechanical, Management, Application, SQL Server, C#, Inspection, Monitoring, Communication Skills, Analysis, Business Analysis, SSRS, VB, Framework, ASP, Web Services, RCA, KPI, Interpersonal Skills, SSAS",Software Engineer,3,840000.0,10.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Kolkata,2,7,800000.0,880000.0,"Software Engineering, .NET, Java, Project Management, Workday, Angular, Analytics, Javascript, HTML, ASP.NET, CSS, C#, Analytical, Technical Skills, jQuery, Data Integration, Prism, Application Design",Software Engineer,3,840000.0,4.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,7,12,800000.0,880000.0,"Engineering, Python, .NET, SQL, Java, Angular, Javascript, Spring Boot, CD, C#, Full Stack, Boot, Enterprise, Continuous Integration, Spring, TypeScript, GraphQL, SDLC, Rest, NoSQL, Fullstack Development",Software Engineer,3,840000.0,9.5
Full Stack Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,7,12,700000.0,810000.0,"Python, SQL, Java, Backend, Angular, Javascript, HTML, SQL Server, MySQL, CSS, MongoDB, C#, Full Stack, Communication Skills, Rest, Fullstack Development, Web Application, Front",Full Stack Engineer,50299,755000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Engineering, Coding, Warehouse Management, SAP EWM, Software Development, Enterprise, Agile, System, Process, Continuous Improvement, Framework, Resource Planning, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,5,10,800000.0,880000.0,"Digital Marketing, Software Engineering, .NET, Architecture, Java, Management, Angular, Javascript, HTML, Programming, ASP.NET, CSS, Apex, C#, Angularjs, Bootstrap, Technical Skills, jQuery, Rest, Webpack, Babel, Components",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"SAP, Software Testing, Software Engineering, Architecture, Java, Coding, Javascript, Asset Management, Problem Solving, Agile, Technical Skills, Framework, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"SAP, Software Engineering, Architecture, Coding, Cloud, Communication Skills, Agile, Continuous Improvement, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,7,12,800000.0,880000.0,"SAP, Software Engineering, Accounting, Coding, Financial Accounting, Software Development, SAP FI, Enterprise, Agile, System, S, Troubleshooting, Process, Resource Planning, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"Software Engineering, Java, Coding, SAP ABAP, Javascript, Cloud, Software Development, Problem Solving, Agile, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"DevOps, Python, AWS, Architecture, Cloud, Programming, Continuous Integration, Microservices, IBM API Connect, Cloud Infrastructure, AWS Lambda, API Gateway",Software Engineer,3,840000.0,7.5
Data Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,7,12,810000.0,890000.0,"DevOps, Data Engineering, Python, AWS, SQL, Cloud, ETL, Data Bricks, GCP, Microsoft Azure, Data Governance, Data Modeling, Data Quality, Data Services, NoSQL, Database Design, Data Pipeline, Data Ingestion",Data Engineer,2153,850000.0,9.5
Full Stack Engineer,Accenture Solutions Pvt Ltd,3.7,Gurugram,2,5,700000.0,810000.0,"DevOps, Java, Kubernetes, Spring Boot, CD, Microsoft Azure, Postgresql, Docker, Kafka, Azure Cloud, Continuous Integration, Microservices, Rest",Full Stack Engineer,50299,755000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Testing, DevOps, Data Engineering, AWS, Architecting, Production, Software Development, CD, Microsoft Azure, Leadership, Communication Skills, Agile, Continuous Integration, Agile Software Development",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,12,17,800000.0,880000.0,"Software Engineering, SAP MM, Management, Coding, Software Development, Material Management, Agile, Process, Materials, Framework, Customization, Software Solutions, Software Quality",Software Engineer,3,840000.0,14.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Gurugram,2,5,800000.0,880000.0,"Software Engineering, Engineering, Artificial Intelligence, Workday, Automation, Application Development, Evaluation, Migration, Technical Skills, Framework, System Integration, Workflow",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"SAP, Software Engineering, Architecture, Coding, Events, Cloud, Problem Solving, Agile, Middleware, Integration, Data Integration, API Management, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"SAP, Software Testing, Software Engineering, Coding, Agile, SuccessFactors, Troubleshooting, Employee Central, SAP Success Factor, Debugging, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,5,10,800000.0,880000.0,"Software Testing, Software Engineering, .NET, Architecture, Coding, Postgresql, Agile, Microservices, Debugging, Agile Methodology, Performance Tuning",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"Software Engineering, .NET, Architecture, Java, Management, Coding, Javascript, HTML, SAP EWM, CSS, Agile, Continuous Improvement, Technical Skills, Framework, jQuery, Software Solutions, Life Cycle Management",Software Engineer,3,840000.0,7.5
Data Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,3,8,810000.0,890000.0,"DevOps, Data Engineering, AWS, SQL, Cloud Computing, Cloud, ETL, AWS Glue, Glue, Pyspark, DW, Data Warehousing, UNIX, Athena",Data Engineer,2153,850000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"SAP, Software Engineering, Java, Coding, Javascript, HTML, CSS, Problem Solving, Agile, Quotation, Technical Skills, Framework, jQuery, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Gurugram,5,10,800000.0,880000.0,"Software Engineering, Artificial Intelligence, Java, Coding, Cloud, Software Development, Natural Language Processing, Agile, Technical Skills, Framework, Debugging, Interfaces, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,7,12,800000.0,880000.0,"Software Engineering, Java, Coding, Software Development, Distribution, Agile, Troubleshooting, Technical Skills, Framework, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Navi Mumbai,2,5,800000.0,880000.0,"Digital Marketing, SQL, Oracle, Java, Core, MySQL, Spring Boot, CD, Postgresql, Problem Solving, Agile, Continuous Integration, Spring, DAO, Maven, Debugging, Hibernate, Spring MVC, Rest, JUnit, JPA, Gradle",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"Software Engineering, Coding, Cloud, Oracle Cloud, Agile, Continuous Integration, General Ledger, Ledger, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"Software Engineering, Java, Coding, Technology, SAP BusinessObjects, Programming, Spring Boot, Software Development, Boot, Agile, Spring, Rest, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,13,18,800000.0,880000.0,"Software Engineering, Delivery, Accounting, Artificial Intelligence, Architecture, Coding, Workday, Analytics, Hindi Call Center, Data Governance, Agile, Schema, Framework, ELT, Workflow, Prism, Software Solutions",Software Engineer,3,840000.0,15.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,13,18,800000.0,880000.0,"Software Testing, Software Engineering, Architecture, Java, Coding, Workday, Core, HCM, Communication Skills, Compensation, Agile, Framework, Workflow, Fundamentals, Prism, Prototype, Configuration, Software Solutions",Software Engineer,3,840000.0,15.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"Software Testing, Software Engineering, Automation Testing, Automation, Verification, Design Verification, Framework, Debugging, Entity, Software Solutions, System Verilog, UVM",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,2,5,800000.0,880000.0,"Software Engineering, Salesforce, Coding, Servicenow, Automation, Core, API, CD, Gitlab, Agile, Continuous Integration, Deployment, API Integration, Orchestration, Framework, System Integration, Rest, Software Solutions",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"SAP, Software Engineering, Coding, Javascript, SAP Plant Maintenance, HTML, CSS, Plant, Communication Skills, Agile, Continuous Improvement, Technical Skills, Framework, jQuery, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"Software Engineering, Customer Service, Coding, Servicenow, Javascript, Programming, Service Management, Customer Service Management, Languages, Agile, ITSM, Technical Skills, Framework, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"Digital Marketing, Software Engineering, SQL, Architecture, Coding, Database Management, Software Development, Agile, Scrum, Framework, Agile Methodology, Design Patterns, Software Solutions",Software Engineer,3,840000.0,7.5
